frame,x_0,y_0,z_0,v_0,x_1,y_1,z_1,v_1,x_2,y_2,z_2,v_2,x_3,y_3,z_3,v_3,x_4,y_4,z_4,v_4,x_5,y_5,z_5,v_5,x_6,y_6,z_6,v_6,x_7,y_7,z_7,v_7,x_8,y_8,z_8,v_8,x_9,y_9,z_9,v_9,x_10,y_10,z_10,v_10,x_11,y_11,z_11,v_11,x_12,y_12,z_12,v_12,x_13,y_13,z_13,v_13,x_14,y_14,z_14,v_14,x_15,y_15,z_15,v_15,x_16,y_16,z_16,v_16,x_17,y_17,z_17,v_17,x_18,y_18,z_18,v_18,x_19,y_19,z_19,v_19,x_20,y_20,z_20,v_20,x_21,y_21,z_21,v_21,x_22,y_22,z_22,v_22,x_23,y_23,z_23,v_23,x_24,y_24,z_24,v_24,x_25,y_25,z_25,v_25,x_26,y_26,z_26,v_26,x_27,y_27,z_27,v_27,x_28,y_28,z_28,v_28,x_29,y_29,z_29,v_29,x_30,y_30,z_30,v_30,x_31,y_31,z_31,v_31,x_32,y_32,z_32,v_32,predicted_phase
174,0.6585106253623962,0.3454809486865997,-0.1493633538484573,0.9980840682983398,0.6708434224128723,0.3384345769882202,-0.1218308582901954,0.9975982308387756,0.6710496544837952,0.3385075032711029,-0.1221043989062309,0.9977124333381652,0.6709805130958557,0.3383370041847229,-0.1222254857420921,0.9977505803108216,0.6655398607254028,0.3340593576431274,-0.1710919439792633,0.9976863265037536,0.6623358726501465,0.3313029110431671,-0.1711993068456649,0.9976014494895936,0.658939003944397,0.3283563256263733,-0.1712559014558792,0.9978487491607666,0.6538905501365662,0.3318072557449341,0.0407012924551963,0.9958879351615906,0.6376826763153076,0.3194259107112884,-0.1833141148090362,0.9974032044410706,0.6407225131988525,0.3481908440589905,-0.084022969007492,0.9981435537338256,0.6343842148780823,0.344002902507782,-0.1496853679418563,0.99918794631958,0.6086011528968811,0.3747830986976623,0.1439393609762191,0.9979125261306764,0.4981764554977417,0.3192547559738159,-0.2445906698703766,0.9999092221260072,0.546927273273468,0.4011459946632385,-0.0411635860800743,0.3209797739982605,0.4522716104984283,0.3713523745536804,-0.4735404253005981,0.9655890464782716,0.4823958575725555,0.4069327414035797,-0.4511581063270569,0.3625201284885406,0.4706205725669861,0.3915531039237976,-0.7073034644126892,0.874883234500885,0.4677384793758392,0.4042672216892242,-0.5199092030525208,0.4027033746242523,0.4610954225063324,0.3949508965015411,-0.7824720740318298,0.8698071241378784,0.479700893163681,0.3945377469062805,-0.5321609377861023,0.4038059413433075,0.4777717292308807,0.3909659683704376,-0.7804587483406067,0.8710298538208008,0.4836424887180328,0.3954831957817077,-0.4673071205615997,0.3742808699607849,0.4813735485076904,0.3906022310256958,-0.7090880870819092,0.8393386006355286,0.43105548620224,0.4806137979030609,0.1720883846282959,0.995585799217224,0.3522867560386657,0.4700222909450531,-0.1717065572738647,0.99836266040802,0.5015153884887695,0.5836299061775208,0.1318676769733429,0.7741702795028687,0.4301393330097198,0.5987645983695984,-0.2952330410480499,0.9948729872703552,0.4288629293441772,0.6960216164588928,0.1998240202665329,0.7813082933425903,0.4092532396316528,0.7330907583236694,-0.3243254423141479,0.9918755888938904,0.4020301103591919,0.7139240503311157,0.1976660639047622,0.7804157733917236,0.3834396302700043,0.7508364915847778,-0.3372554183006286,0.9769933819770812,0.5209407806396484,0.7320319414138794,0.0955978482961654,0.8238813877105713,0.5073755383491516,0.7630070447921753,-0.5091844201087952,0.9856061339378356,Follow-through
175,0.6571531891822815,0.3448665738105774,-0.1641690731048584,0.9981534481048584,0.6702520847320557,0.3380271196365356,-0.1368549913167953,0.9977104067802428,0.6705325245857239,0.3382330536842346,-0.137145459651947,0.997808575630188,0.6705784201622009,0.3381832242012024,-0.1372829973697662,0.9978424310684204,0.6650521755218506,0.3333629369735718,-0.1837509125471115,0.9977948665618896,0.6619359254837036,0.3305744528770447,-0.1838553696870803,0.9977070689201356,0.6586481928825378,0.3276367783546448,-0.1838942170143127,0.9979351758956908,0.6538363695144653,0.3318057656288147,0.0304800141602754,0.996088445186615,0.6376603841781616,0.3191204667091369,-0.184673324227333,0.997506022453308,0.6394250392913818,0.3475389778614044,-0.0968187451362609,0.9982106685638428,0.6334100365638733,0.3430081009864807,-0.1596830189228058,0.9992234706878662,0.6085960268974304,0.3743685781955719,0.1323540210723877,0.9978944659233092,0.4983456432819366,0.3192589282989502,-0.2407713085412979,0.9999046325683594,0.5473498702049255,0.4003831744194031,-0.0695001482963562,0.3101911544799804,0.4510801434516907,0.3698990941047668,-0.4984249174594879,0.9618890285491944,0.4846910238265991,0.4064966738224029,-0.4820475280284881,0.3632525205612182,0.4662075042724609,0.3907840847969055,-0.76448655128479,0.8747515678405762,0.4718790650367737,0.4049994945526123,-0.5514301061630249,0.4097070395946502,0.4567672610282898,0.3941092789173126,-0.8455075025558472,0.8722952604293823,0.4811241030693054,0.394522488117218,-0.5664412379264832,0.4110033810138702,0.4684891998767853,0.3893177211284637,-0.8418909907341003,0.873454749584198,0.4848093390464782,0.395433634519577,-0.4992138743400574,0.3805067539215088,0.4726736843585968,0.3892647624015808,-0.7671733498573303,0.8416610360145569,0.4310419261455536,0.4805660247802734,0.1708961427211761,0.9956015944480896,0.3526105284690857,0.4700211882591247,-0.1705269664525985,0.9983569383621216,0.5018321871757507,0.5836248993873596,0.131120353937149,0.7815732955932617,0.4310665130615234,0.5988306403160095,-0.3094814121723175,0.9950663447380066,0.4288595020771026,0.695708155632019,0.2006908357143402,0.7848089933395386,0.4092677235603332,0.7330880165100098,-0.344414085149765,0.9921908378601074,0.4024190604686737,0.7132057547569275,0.1987127959728241,0.7830246686935425,0.3834643065929413,0.7508149743080139,-0.358210414648056,0.9775965213775636,0.5207490921020508,0.7319244146347046,0.098646342754364,0.8261477947235107,0.5073636174201965,0.7630342245101929,-0.5353711247444153,0.9859222769737244,Follow-through
176,0.6571992039680481,0.3450729846954345,-0.1515804827213287,0.9982805848121644,0.6701695322990417,0.3380036056041717,-0.125338077545166,0.9978773593902588,0.6703107357025146,0.3382015526294708,-0.1255926638841629,0.9979593753814696,0.6702051758766174,0.3381629884243011,-0.1257009655237198,0.9979880452156068,0.665135383605957,0.3334596753120422,-0.1757080554962158,0.9979645609855652,0.6621192693710327,0.3306839168071747,-0.1758292913436889,0.997885525226593,0.6589787006378174,0.3277615308761596,-0.1758900284767151,0.9980963468551636,0.6530910730361938,0.3316794037818908,0.0344682373106479,0.9963846802711488,0.6376758813858032,0.3191210031509399,-0.2009968012571334,0.9977096915245056,0.6392353773117065,0.3475363850593567,-0.0866901949048042,0.998317539691925,0.6337010264396667,0.3430745005607605,-0.1541838645935058,0.999278962612152,0.603459894657135,0.3695881366729736,0.137084499001503,0.9977771639823914,0.4986109733581543,0.3196979165077209,-0.2609027326107025,0.999903678894043,0.547900378704071,0.3933697342872619,0.0805413797497749,0.2925539016723633,0.4510552287101745,0.3673673272132873,-0.5278543829917908,0.9620897173881532,0.5185672044754028,0.3999707698822021,-0.2086671888828277,0.354187399148941,0.4563321769237518,0.3859825730323791,-0.7627898454666138,0.8819179534912109,0.5143696665763855,0.3991812765598297,-0.2496780008077621,0.4057734310626983,0.4469663500785827,0.3887214958667755,-0.8353938460350037,0.8800174593925476,0.5051636695861816,0.3900340795516968,-0.2711779773235321,0.4071970283985138,0.4599670469760895,0.3826057910919189,-0.8298657536506653,0.881129801273346,0.508691668510437,0.390124499797821,-0.2258161753416061,0.3770566284656524,0.4653241038322449,0.3823641240596771,-0.7630828022956848,0.850701093673706,0.4305339455604553,0.4805682301521301,0.1713124215602874,0.9956653714179992,0.3530798554420471,0.4703187346458435,-0.1709520518779754,0.9983619451522828,0.5023574233055115,0.5836321711540222,0.1304001063108444,0.7916033864021301,0.4328410625457763,0.5988307595252991,-0.262544721364975,0.9952504634857178,0.4288607835769653,0.6954270601272583,0.2005117237567901,0.7931643128395081,0.4093211591243744,0.7332743406295776,-0.27992844581604,0.9925563931465148,0.4028733670711517,0.7128999829292297,0.1985602229833603,0.7913270592689514,0.3835515677928924,0.75086909532547,-0.2903169095516205,0.9785744547843932,0.5205670595169067,0.7316113114356995,0.1005513072013855,0.8326804041862488,0.5072619318962097,0.7630501985549927,-0.4403435587882995,0.9863880276679992,Backswing
177,0.65779048204422,0.3457704782485962,-0.1459908187389373,0.9983936548233032,0.6701613068580627,0.3380414843559265,-0.1206039041280746,0.9980275630950928,0.6702452301979065,0.3381759226322174,-0.1208404973149299,0.9980955123901368,0.6700158715248108,0.3381385207176208,-0.1209353357553482,0.9981196522712708,0.6654645800590515,0.3339683413505554,-0.1726587116718292,0.998117983341217,0.6626546382904053,0.3313547968864441,-0.1727885752916336,0.9980471134185792,0.6597200036048889,0.3285748660564422,-0.172856867313385,0.998242437839508,0.6524755954742432,0.3313524723052978,0.0338337756693363,0.9966624975204468,0.6380817890167236,0.3196116685867309,-0.210221841931343,0.9978959560394288,0.6393659114837646,0.3477500975131988,-0.0825470313429832,0.9984130859375,0.6352248191833496,0.3439905643463135,-0.1524987965822219,0.9993284344673156,0.600249707698822,0.3679901361465454,0.14185231924057,0.9977023601531982,0.499711662530899,0.3204005360603332,-0.2754222750663757,0.9999051690101624,0.5479628443717957,0.3910313844680786,0.1473445892333984,0.2751836478710174,0.44668048620224,0.3669385015964508,-0.5466284155845642,0.962296187877655,0.5265663266181946,0.3971886932849884,-0.0761126354336738,0.3419575691223144,0.4518435597419739,0.3840906023979187,-0.7786750793457031,0.8883824348449707,0.5226099491119385,0.3965250849723816,-0.1056775003671646,0.3975172042846679,0.4426544606685638,0.387224018573761,-0.8508909344673157,0.8869485855102539,0.5224757194519043,0.3876979947090149,-0.1312146484851837,0.3991379141807556,0.4534014761447906,0.3803455233573913,-0.845487117767334,0.8880282044410706,0.5160566568374634,0.3881338834762573,-0.0932842791080474,0.3698555529117584,0.4585923850536346,0.3797601461410522,-0.7792412638664246,0.8588452339172363,0.4296814799308777,0.4806188642978668,0.1728479564189911,0.9957571029663086,0.353337675333023,0.470740795135498,-0.1724815964698791,0.9983983635902404,0.5031400322914124,0.5835997462272644,0.1298787742853164,0.8007739186286926,0.433682769536972,0.5987595319747925,-0.2639714479446411,0.9954251646995544,0.4288831949234009,0.6950441598892212,0.1974941939115524,0.8013930320739746,0.4091391563415527,0.7333270311355591,-0.2834698259830475,0.9929315447807312,0.4033257663249969,0.7121111154556274,0.1949531584978103,0.7996525168418884,0.3830260932445526,0.7508668899536133,-0.2941085398197174,0.9796212911605836,0.520190954208374,0.7309786677360535,0.0987343788146972,0.8394660353660583,0.5059840083122253,0.7629084587097168,-0.4458983540534973,0.9869394898414612,Backswing
178,0.6587199568748474,0.3464078307151794,-0.1182613670825958,0.9984863996505736,0.6701698303222656,0.3380573093891144,-0.0971241444349289,0.9981570839881896,0.6701930165290833,0.3381655812263489,-0.0973345041275024,0.998214840888977,0.6697651147842407,0.3379737138748169,-0.0974043011665344,0.9982365369796752,0.6661834120750427,0.3345948159694671,-0.1532246023416519,0.998249053955078,0.6637094020843506,0.3322643637657165,-0.1533734798431396,0.9981868863105774,0.6611378192901611,0.3298142850399017,-0.1534517407417297,0.9983693957328796,0.6515957117080688,0.3307588696479797,0.0365269184112548,0.9969236850738524,0.6389384865760803,0.3203855752944946,-0.2025139480829239,0.9980575442314148,0.6397906541824341,0.3478720784187317,-0.0608726888895034,0.9984902143478394,0.6376832127571106,0.3449774384498596,-0.1369262039661407,0.9993667006492616,0.5948647856712341,0.3652352690696716,0.1862955540418625,0.9977050423622132,0.5053422451019287,0.3218936920166015,-0.2781688868999481,0.999907910823822,0.5367065668106079,0.3866288065910339,0.2554106414318084,0.2578552067279815,0.4470501840114593,0.3653783500194549,-0.5589516162872314,0.9624965190887452,0.5217235684394836,0.3966327905654907,0.1286316514015197,0.3276941180229187,0.4510414600372314,0.3844779431819916,-0.7955398559570312,0.8946484923362732,0.5154808759689331,0.3976615965366363,0.1161976531147956,0.3855692446231842,0.4417534172534942,0.387990653514862,-0.8686107993125916,0.8936063647270203,0.5165797472000122,0.3893065452575683,0.0834775045514106,0.3874652087688446,0.4519915282726288,0.3816976845264435,-0.8617256283760071,0.8946233987808228,0.5140462517738342,0.3880730867385864,0.1114288568496704,0.3592592179775238,0.457334041595459,0.3804771602153778,-0.7956652045249939,0.8665412664413452,0.4284718334674835,0.4806224405765533,0.1760584563016891,0.9958866238594056,0.3540528118610382,0.4713949561119079,-0.1756510883569717,0.9984586238861084,0.5036888122558594,0.5835260152816772,0.1253397613763809,0.808435320854187,0.4343503415584564,0.5986467599868774,-0.2705478072166443,0.9955927729606628,0.4288622438907623,0.6949945092201233,0.1858911663293838,0.8091562986373901,0.4084246456623077,0.7334457039833069,-0.3081524670124054,0.993291437625885,0.4033476412296295,0.7122310400009155,0.1818549484014511,0.8075785636901855,0.3824236094951629,0.750900149345398,-0.3203546404838562,0.980661392211914,0.5194607377052307,0.7305006980895996,0.0871440023183822,0.8462685942649841,0.5055596828460693,0.7625662088394165,-0.464853823184967,0.9875521063804626,Backswing
179,0.6588045954704285,0.347680002450943,-0.1408540606498718,0.9985724091529846,0.6701638698577881,0.3387827575206756,-0.1202215701341629,0.9982743859291076,0.6701748967170715,0.3386520743370056,-0.1204204857349395,0.9983230233192444,0.6697424054145813,0.3383057713508606,-0.1205089390277862,0.9983405470848083,0.666186511516571,0.3355608582496643,-0.1755987852811813,0.9983689188957214,0.6636995673179626,0.3331294953823089,-0.1757440418004989,0.9983125925064088,0.6610962152481079,0.3305220007896423,-0.1758538484573364,0.9984843134880066,0.6514144539833069,0.3307490944862366,0.0177175272256135,0.9971421360969543,0.6388788223266602,0.3204123377799988,-0.2313854694366455,0.998206615447998,0.640194296836853,0.3485799133777618,-0.0833435952663421,0.998550534248352,0.6381754279136658,0.3457930088043213,-0.1582171618938446,0.9994032979011536,0.5951356291770935,0.3647064566612243,0.1671437621116638,0.9976235628128052,0.5050185322761536,0.3219060003757477,-0.2915039956569671,0.9999090433120728,0.52435702085495,0.3854080736637115,0.2100212275981903,0.2405135780572891,0.4471148550510406,0.3664408326148987,-0.5337900519371033,0.9615139365196228,0.5480526089668274,0.381352812051773,0.0745914429426193,0.3112457692623138,0.4561964273452759,0.3818411827087402,-0.7179200053215027,0.8977034091949463,0.5533009171485901,0.3862422406673431,0.0591206923127174,0.3713451623916626,0.4483470916748047,0.3843096494674682,-0.7778635025024414,0.8972585201263428,0.5595282912254333,0.3801564574241638,0.0346356444060802,0.3733997046947479,0.4596174955368042,0.3763516545295715,-0.7745603919029236,0.8983397483825684,0.5542030930519104,0.3783084154129028,0.0592149272561073,0.3472331166267395,0.4605459868907928,0.3760196268558502,-0.718090832233429,0.8707284927368164,0.4284912645816803,0.4808273315429687,0.1759156137704849,0.99599426984787,0.354043036699295,0.4716271460056305,-0.1755081564188003,0.9985113739967346,0.50550776720047,0.5835278034210205,0.1270795911550521,0.816399097442627,0.4345543682575226,0.5985729098320007,-0.2702371776103973,0.995719850063324,0.4286426901817322,0.6948233842849731,0.1980502307415008,0.8180306553840637,0.4082265198230743,0.7334460020065308,-0.3082023859024048,0.9936084747314452,0.4030604958534241,0.7123818397521973,0.1962128281593322,0.8151037693023682,0.3823192119598388,0.7509044408798218,-0.3203209042549133,0.981522023677826,0.5181818604469299,0.7301073670387268,0.107205219566822,0.8534947633743286,0.5054384469985962,0.7619351148605347,-0.4656399488449096,0.9880648255348206,Backswing
180,0.6588001847267151,0.3476272225379944,-0.1946500539779663,0.9986483454704284,0.6701390147209167,0.3387683928012848,-0.1701755374670028,0.9983734488487244,0.6701562404632568,0.3386324048042297,-0.1703881025314331,0.9984079599380492,0.6697377562522888,0.3382880687713623,-0.1704903542995453,0.9984154105186462,0.6660783886909485,0.3355280756950378,-0.2216933071613311,0.9984790086746216,0.6634752750396729,0.3330816328525543,-0.2218358367681503,0.9984281659126282,0.6606632471084595,0.3302971720695495,-0.2219641357660293,0.9985911846160888,0.6513780951499939,0.3307474851608276,-0.0100194234400987,0.9972934126853944,0.6378479599952698,0.3198409676551819,-0.2472306936979293,0.9983505010604858,0.6402159929275513,0.3485835492610931,-0.1290706992149353,0.9986142516136168,0.6381378173828125,0.3457635343074798,-0.1986920535564422,0.9994453191757202,0.5954681038856506,0.3652976155281067,0.139964297413826,0.9975507855415344,0.5026697516441345,0.3218894898891449,-0.2903919219970703,0.9999133944511414,0.5372375249862671,0.3884634375572204,0.1568620204925537,0.2280368208885193,0.4394847154617309,0.3681302070617676,-0.5504001379013062,0.9630069732666016,0.5629745721817017,0.3861042857170105,-0.0814254283905029,0.3090196847915649,0.4510546922683716,0.3799149394035339,-0.8020174503326416,0.9052095413208008,0.577951967716217,0.3891910910606384,-0.1331471800804138,0.3741901516914367,0.443864107131958,0.3806615769863128,-0.8725724816322327,0.9048300981521606,0.5836808681488037,0.3822192549705505,-0.1483540385961532,0.3756365180015564,0.4512696862220764,0.3706216514110565,-0.8688554763793945,0.905832290649414,0.5762267708778381,0.3784238696098327,-0.0955440551042556,0.3505024015903473,0.4552035331726074,0.3710008561611175,-0.8034452795982361,0.8798427581787109,0.4288117587566376,0.4812849462032318,0.175872266292572,0.9960893392562866,0.3538646399974823,0.4721574783325195,-0.1754784137010574,0.9985561370849608,0.5063858032226562,0.5835350155830383,0.1302749365568161,0.8235350847244263,0.4345155358314514,0.5983400344848633,-0.2708987593650818,0.9958395957946776,0.4285598397254944,0.694834291934967,0.2074880450963974,0.8253408074378967,0.4080156087875366,0.7334470748901367,-0.310274064540863,0.9938725233078004,0.4029134213924408,0.7124996781349182,0.2066606283187866,0.8222787976264954,0.3821861147880554,0.7508745193481445,-0.3227572739124298,0.982239305973053,0.5177063345909119,0.7300974130630493,0.1183541938662529,0.8593119382858276,0.5053839683532715,0.7617076635360718,-0.4748782217502594,0.988438069820404,Backswing
181,0.6591044068336487,0.3472029864788055,-0.2197675853967666,0.9987289905548096,0.6704534888267517,0.3385255932807922,-0.1940342187881469,0.998479187488556,0.6705711483955383,0.338444709777832,-0.1942692250013351,0.9985032677650452,0.6703426241874695,0.3381576538085937,-0.1943759471178054,0.9985018968582152,0.666118323802948,0.3349135816097259,-0.2434288263320922,0.9985883235931396,0.6634606122970581,0.3322045505046844,-0.2435669153928756,0.998541295528412,0.6606336236000061,0.3290859758853912,-0.2436813414096832,0.9986939430236816,0.652117133140564,0.3307485580444336,-0.0259839687496423,0.9974518418312072,0.637706995010376,0.3190858960151672,-0.2537412941455841,0.9984871745109558,0.6407500505447388,0.3484619557857513,-0.1514220386743545,0.9986938834190368,0.6380736827850342,0.3454874455928802,-0.2179591655731201,0.9994879961013794,0.5974960327148438,0.3654574751853943,0.11396224796772,0.9975412487983704,0.5011523962020874,0.3217585980892181,-0.2876240015029907,0.9999175071716307,0.5433855056762695,0.3902352452278137,-0.0015288924332708,0.2231198847293853,0.4352380633354187,0.3690780699253082,-0.5441556572914124,0.9641079902648926,0.5612033605575562,0.3874629139900207,-0.341016948223114,0.3140691220760345,0.439500093460083,0.3785254955291748,-0.7988760471343994,0.911349892616272,0.5729897618293762,0.3841263651847839,-0.3928997814655304,0.3832836151123047,0.4375904202461242,0.379550039768219,-0.8708632588386536,0.911103129386902,0.5768454074859619,0.3760289847850799,-0.4013954699039459,0.3839878439903259,0.4468882381916046,0.3694123327732086,-0.8684373497962952,0.9120426774024964,0.5708160996437073,0.3748036026954651,-0.3549872636795044,0.3592064678668976,0.4505064189434051,0.3698592483997345,-0.8010340929031372,0.887385904788971,0.428955465555191,0.4817166924476623,0.1750339567661285,0.9962121844291688,0.3535647690296173,0.4724790155887604,-0.174681931734085,0.9986018538475036,0.5065725445747375,0.5835501551628113,0.133933886885643,0.829604983329773,0.4344916045665741,0.5981688499450684,-0.2767495810985565,0.9959519505500792,0.4285294115543365,0.6949466466903687,0.2163028717041015,0.8312559127807617,0.4080740213394165,0.7335070967674255,-0.3146485388278961,0.9940784573554992,0.4024049043655395,0.7135584950447083,0.2161837220191955,0.8276036977767944,0.3822526335716247,0.7508662939071655,-0.327521800994873,0.9827446341514589,0.5177128911018372,0.7302602529525757,0.126019611954689,0.8640568852424622,0.5055403113365173,0.7616743445396423,-0.4890997111797333,0.9887028932571412,Backswing
182,0.6588571071624756,0.3470287919044494,-0.214566171169281,0.9988201260566713,0.6704504489898682,0.3385111689567566,-0.1868323236703872,0.9985941648483276,0.670577883720398,0.3384442925453186,-0.1870582997798919,0.9986096620559692,0.6703987717628479,0.338209867477417,-0.1871440857648849,0.9986006617546082,0.666041374206543,0.3346042335033417,-0.2318031787872314,0.9987040758132936,0.6633121371269226,0.3316219747066498,-0.2319492995738983,0.998661458492279,0.6603826284408569,0.3281684517860412,-0.2320724874734878,0.9988035559654236,0.6523246169090271,0.331134021282196,-0.0127143273130059,0.9976100325584412,0.6376498937606812,0.3183384239673614,-0.250093549489975,0.9986222386360168,0.6401392817497253,0.3483258783817291,-0.1442604660987854,0.9987778067588806,0.6369774341583252,0.3447394073009491,-0.2052120566368103,0.9995313286781312,0.5979596376419067,0.3666207194328308,0.1176750510931015,0.9974902868270874,0.5002671480178833,0.3217057585716247,-0.2484771162271499,0.999923050403595,0.546845018863678,0.3907073140144348,-0.0397070720791816,0.220693439245224,0.4260006844997406,0.3696320056915283,-0.5179973840713501,0.9658820033073424,0.5744156837463379,0.3777761161327362,-0.4141281843185425,0.3251186907291412,0.4312725067138672,0.376271903514862,-0.7846420407295227,0.9183318614959716,0.5804281234741211,0.3775153458118438,-0.4716729819774627,0.3988598585128784,0.4346634447574615,0.3754467368125915,-0.8598101139068604,0.9179877042770386,0.5821939706802368,0.3695026040077209,-0.4797355532646179,0.3984398543834686,0.4441764056682586,0.3643659949302673,-0.8570338487625122,0.9188648462295532,0.5751485228538513,0.3692673146724701,-0.4285972714424133,0.374149888753891,0.4468167722225189,0.3658179342746734,-0.7869690656661987,0.895846962928772,0.4290749430656433,0.4823361039161682,0.1717178374528885,0.996368646621704,0.3533590137958526,0.4728357195854187,-0.1714582443237304,0.9986746907234192,0.5067894458770752,0.5835472345352173,0.1335291117429733,0.8364717364311218,0.4344418048858642,0.5981119871139526,-0.301157683134079,0.9961487054824828,0.428526908159256,0.695042073726654,0.2133117020130157,0.8385651111602783,0.408057153224945,0.7335714101791382,-0.3499959409236908,0.994398832321167,0.4022921323776245,0.7140805125236511,0.2127075791358947,0.8337472677230835,0.3822581470012665,0.7508544325828552,-0.3638953268527984,0.9834828972816468,0.5176464319229126,0.7311974763870239,0.1208660900592804,0.8699473738670349,0.5055360794067383,0.7616685032844543,-0.5349804162979126,0.9892179369926452,Backswing
183,0.6584076881408691,0.347084492444992,-0.2030558884143829,0.9989019632339478,0.6704427599906921,0.3387605845928192,-0.1754317581653595,0.9986952543258668,0.6705782413482666,0.3388077318668365,-0.1756591498851776,0.998702883720398,0.670450747013092,0.3387091755867004,-0.1757520288228988,0.9986873865127563,0.6658195853233337,0.3345948755741119,-0.221067413687706,0.9988065958023072,0.6629206538200378,0.3315063118934631,-0.2212111353874206,0.9987678527832032,0.6597750186920166,0.3278430700302124,-0.2213404923677444,0.9989009499549866,0.6524683833122253,0.3316125571727752,-0.0042546745389699,0.997754693031311,0.6373438835144043,0.3178294003009796,-0.2410641759634018,0.9987421035766602,0.6395165920257568,0.3483958840370178,-0.134095087647438,0.9988473653793336,0.6358593702316284,0.3445706963539123,-0.1958324462175369,0.9995686411857604,0.5980212092399597,0.3671413660049438,0.1259531080722808,0.9974464178085328,0.4993327260017395,0.3215596079826355,-0.23758065700531,0.999928057193756,0.5484676361083984,0.3901378810405731,-0.0057182018645107,0.2163380682468414,0.420310765504837,0.3725923299789428,-0.5077002048492432,0.9671805500984192,0.5813289880752563,0.3739870190620422,-0.3417985737323761,0.3288553059101105,0.4333775341510772,0.3737233877182007,-0.7680560350418091,0.9242028594017028,0.5888096690177917,0.3727647662162781,-0.3911952674388885,0.4059630632400512,0.4364849627017975,0.3701420426368713,-0.8370785117149353,0.923751711845398,0.5923628211021423,0.3653947412967682,-0.3976163268089294,0.4044955968856811,0.445537656545639,0.3597155809402466,-0.83478844165802,0.9245681762695312,0.5839843153953552,0.3656651079654693,-0.3547136783599853,0.381053477525711,0.4480836987495422,0.3618903160095215,-0.7701321244239807,0.9028307795524596,0.429156631231308,0.4828750491142273,0.1706186830997467,0.9965083003044128,0.3531824946403503,0.4730928838253021,-0.1703886538743972,0.9987401366233826,0.5069944262504578,0.5835449695587158,0.1334449499845504,0.8422036170959473,0.4343270063400268,0.5980925559997559,-0.3029471337795257,0.9962956309318542,0.4285223186016083,0.6951838731765747,0.2135680913925171,0.8448688387870789,0.40793177485466,0.7337865233421326,-0.3521444201469421,0.9946588277816772,0.4022186398506164,0.7144078016281128,0.2132730334997177,0.8393797278404236,0.3822158873081207,0.7508581280708313,-0.3656224906444549,0.9840964674949646,0.517487108707428,0.7319444417953491,0.1231332793831825,0.8749632239341736,0.505280613899231,0.7616710662841797,-0.5317439436912537,0.9896173477172852,Backswing
184,0.6583871841430664,0.34744793176651,-0.1934758871793747,0.9989757537841796,0.6705505847930908,0.3391788601875305,-0.162648856639862,0.9987857341766356,0.6706982851028442,0.3392274975776672,-0.1628924459218979,0.9987887144088744,0.6706050634384155,0.3391441106796264,-0.1629667729139328,0.998767912387848,0.6658574342727661,0.3348176181316376,-0.2034072428941726,0.9988973140716552,0.6629229187965393,0.3316503167152405,-0.2035721689462661,0.9988621473312378,0.6597552299499512,0.3279139995574951,-0.2036917209625244,0.9989855885505676,0.6524823307991028,0.3319873511791229,0.0172507595270872,0.997883141040802,0.637336790561676,0.3178285658359527,-0.1904430389404297,0.9988439679145812,0.6391588449478149,0.3486552834510803,-0.1198749542236328,0.9989120364189148,0.6354249119758606,0.3446131348609924,-0.1764227896928787,0.9996008276939392,0.598358690738678,0.3673277497291565,0.1289276182651519,0.9975024461746216,0.4991421103477478,0.3215470314025879,-0.2087092995643615,0.9999326467514038,0.5488055944442749,0.3889584839344024,-0.0285583864897489,0.2287060767412185,0.42240110039711,0.3734446763992309,-0.4939264953136444,0.9685515761375428,0.5744829177856445,0.3672008216381073,-0.4140779376029968,0.3543934822082519,0.4303277730941772,0.3704337477684021,-0.8021095991134644,0.9299696683883668,0.5798943638801575,0.3667584061622619,-0.4755115211009979,0.4322732090950012,0.43468177318573,0.3652333915233612,-0.8847124576568604,0.9294795393943788,0.5832429528236389,0.3572037816047668,-0.482149600982666,0.4300995171070099,0.4442484676837921,0.3560531139373779,-0.881038248538971,0.9302563667297364,0.5772912502288818,0.3577448725700378,-0.4275432229042053,0.4058188796043396,0.4468913972377777,0.3588718771934509,-0.8055170774459839,0.9098058938980104,0.4291979074478149,0.4829208254814148,0.1702634394168853,0.9966294169425964,0.3530716896057129,0.4731302261352539,-0.1700370609760284,0.998796820640564,0.5069717168807983,0.5835448503494263,0.1331379413604736,0.8466337323188782,0.4343235492706299,0.5979201793670654,-0.3354207873344421,0.9964512586593628,0.4280793368816376,0.6959177255630493,0.210538700222969,0.8488066792488098,0.4076886177062988,0.7341644763946533,-0.4025889933109283,0.9949331879615784,0.4019298255443573,0.7154685258865356,0.2099462300539016,0.8434562683105469,0.382136195898056,0.7511946558952332,-0.4179993867874145,0.984796106815338,0.5168654918670654,0.7329427003860474,0.1201840713620185,0.8783913254737854,0.5048235654830933,0.7616732716560364,-0.5927180647850037,0.9900553226470948,Backswing
